PROPERTY	STATUS	DESCRIPTION	FILE	LINE	FUNCTION
mlk_poly_decompress_d4_c.pointer_dereference.12	SUCCESS	dereference failure: invalid integer address in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	179	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.13	SUCCESS	dereference failure: pointer NULL in a[(signed long int)i]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	180	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.14	SUCCESS	dereference failure: pointer invalid in a[(signed long int)i]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	180	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.15	SUCCESS	dereference failure: deallocated dynamic object in a[(signed long int)i]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	180	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.16	SUCCESS	dereference failure: dead object in a[(signed long int)i]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	180	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.17	SUCCESS	dereference failure: pointer outside object bounds in a[(signed long int)i]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	180	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.18	SUCCESS	dereference failure: invalid integer address in a[(signed long int)i]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	180	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.19	SUCCESS	dereference failure: pointer NULL in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	180	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.2	SUCCESS	dereference failure: pointer invalid in a[(signed long int)i]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	179	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.20	SUCCESS	dereference failure: pointer invalid in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	180	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.21	SUCCESS	dereference failure: deallocated dynamic object in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	180	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.22	SUCCESS	dereference failure: dead object in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	180	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.23	SUCCESS	dereference failure: pointer outside object bounds in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	180	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.24	SUCCESS	dereference failure: invalid integer address in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	180	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.3	SUCCESS	dereference failure: deallocated dynamic object in a[(signed long int)i]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	179	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.4	SUCCESS	dereference failure: dead object in a[(signed long int)i]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	179	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.5	SUCCESS	dereference failure: pointer outside object bounds in a[(signed long int)i]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	179	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.6	SUCCESS	dereference failure: invalid integer address in a[(signed long int)i]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	179	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.7	SUCCESS	dereference failure: pointer NULL in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	179	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.8	SUCCESS	dereference failure: pointer invalid in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	179	mlk_poly_decompress_d4_c
mlk_poly_decompress_d4_c.pointer_dereference.9	SUCCESS	dereference failure: deallocated dynamic object in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	179	mlk_poly_decompress_d4_c
mlk_poly_frombytes_c.array_bounds.1	SUCCESS	array.coeffs dynamic object upper bound in r->coeffs[(signed long int)((unsigned int)2 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	649	mlk_poly_frombytes_c
mlk_poly_frombytes_c.array_bounds.2	SUCCESS	array.coeffs dynamic object upper bound in r->coeffs[(signed long int)((unsigned int)2 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	650	mlk_poly_frombytes_c
mlk_poly_frombytes_c.overflow.1	SUCCESS	arithmetic overflow on unsigned * in (unsigned int)3 * i	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.overflow.10	SUCCESS	arithmetic overflow on signed type conversion in (int16_t)((signed int)t1 >> 4 | (signed int)t2 << 4)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	650	mlk_poly_frombytes_c
mlk_poly_frombytes_c.overflow.11	SUCCESS	arithmetic overflow on unsigned + in i + 1u	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	635	mlk_poly_frombytes_c
mlk_poly_frombytes_c.overflow.2	SUCCESS	arithmetic overflow on unsigned + in (unsigned int)3 * i + (unsigned int)1	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.overflow.3	SUCCESS	arithmetic overflow on unsigned + in (unsigned int)3 * i + (unsigned int)2	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.overflow.4	SUCCESS	arithmetic overflow on unsigned * in (unsigned int)2 * i	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	649	mlk_poly_frombytes_c
mlk_poly_frombytes_c.overflow.5	SUCCESS	arithmetic overflow on signed shl in (signed int)(uint16_t)t1 << 8	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	649	mlk_poly_frombytes_c
mlk_poly_frombytes_c.overflow.6	SUCCESS	arithmetic overflow on signed type conversion in (int16_t)((signed int)t0 | (signed int)(uint16_t)t1 << 8 & 0xFFF)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	649	mlk_poly_frombytes_c
mlk_poly_frombytes_c.overflow.7	SUCCESS	arithmetic overflow on unsigned * in (unsigned int)2 * i	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	650	mlk_poly_frombytes_c
mlk_poly_frombytes_c.overflow.8	SUCCESS	arithmetic overflow on unsigned + in (unsigned int)2 * i + (unsigned int)1	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	650	mlk_poly_frombytes_c
mlk_poly_frombytes_c.overflow.9	SUCCESS	arithmetic overflow on signed shl in (signed int)t2 << 4	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	650	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.1	SUCCESS	pointer arithmetic: pointer NULL in a + (signed long int)((unsigned int)3 * i + (unsigned int)0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.10	SUCCESS	pointer arithmetic: dead object in a + (signed long int)((unsigned int)3 * i + (unsigned int)1)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.11	SUCCESS	pointer arithmetic: pointer outside object bounds in a + (signed long int)((unsigned int)3 * i + (unsigned int)1)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.12	SUCCESS	pointer arithmetic: invalid integer address in a + (signed long int)((unsigned int)3 * i + (unsigned int)1)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.13	SUCCESS	pointer arithmetic: pointer NULL in a + (signed long int)((unsigned int)3 * i + (unsigned int)2)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.14	SUCCESS	pointer arithmetic: pointer invalid in a + (signed long int)((unsigned int)3 * i + (unsigned int)2)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.15	SUCCESS	pointer arithmetic: deallocated dynamic object in a + (signed long int)((unsigned int)3 * i + (unsigned int)2)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.16	SUCCESS	pointer arithmetic: dead object in a + (signed long int)((unsigned int)3 * i + (unsigned int)2)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.17	SUCCESS	pointer arithmetic: pointer outside object bounds in a + (signed long int)((unsigned int)3 * i + (unsigned int)2)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.18	SUCCESS	pointer arithmetic: invalid integer address in a + (signed long int)((unsigned int)3 * i + (unsigned int)2)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.2	SUCCESS	pointer arithmetic: pointer invalid in a + (signed long int)((unsigned int)3 * i + (unsigned int)0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.3	SUCCESS	pointer arithmetic: deallocated dynamic object in a + (signed long int)((unsigned int)3 * i + (unsigned int)0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.4	SUCCESS	pointer arithmetic: dead object in a + (signed long int)((unsigned int)3 * i + (unsigned int)0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.5	SUCCESS	pointer arithmetic: pointer outside object bounds in a + (signed long int)((unsigned int)3 * i + (unsigned int)0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.6	SUCCESS	pointer arithmetic: invalid integer address in a + (signed long int)((unsigned int)3 * i + (unsigned int)0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.7	SUCCESS	pointer arithmetic: pointer NULL in a + (signed long int)((unsigned int)3 * i + (unsigned int)1)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.8	SUCCESS	pointer arithmetic: pointer invalid in a + (signed long int)((unsigned int)3 * i + (unsigned int)1)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_arithmetic.9	SUCCESS	pointer arithmetic: deallocated dynamic object in a + (signed long int)((unsigned int)3 * i + (unsigned int)1)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.1	SUCCESS	dereference failure: pointer NULL in a[(signed long int)((unsigned int)3 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.10	SUCCESS	dereference failure: dead object in a[(signed long int)((unsigned int)3 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.11	SUCCESS	dereference failure: pointer outside object bounds in a[(signed long int)((unsigned int)3 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.12	SUCCESS	dereference failure: invalid integer address in a[(signed long int)((unsigned int)3 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.13	SUCCESS	dereference failure: pointer NULL in a[(signed long int)((unsigned int)3 * i + (unsigned int)2)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.14	SUCCESS	dereference failure: pointer invalid in a[(signed long int)((unsigned int)3 * i + (unsigned int)2)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.15	SUCCESS	dereference failure: deallocated dynamic object in a[(signed long int)((unsigned int)3 * i + (unsigned int)2)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.16	SUCCESS	dereference failure: dead object in a[(signed long int)((unsigned int)3 * i + (unsigned int)2)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.17	SUCCESS	dereference failure: pointer outside object bounds in a[(signed long int)((unsigned int)3 * i + (unsigned int)2)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.18	SUCCESS	dereference failure: invalid integer address in a[(signed long int)((unsigned int)3 * i + (unsigned int)2)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	643	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.19	SUCCESS	dereference failure: pointer NULL in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	649	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.2	SUCCESS	dereference failure: pointer invalid in a[(signed long int)((unsigned int)3 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.20	SUCCESS	dereference failure: pointer invalid in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	649	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.21	SUCCESS	dereference failure: deallocated dynamic object in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	649	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.22	SUCCESS	dereference failure: dead object in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	649	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.23	SUCCESS	dereference failure: pointer outside object bounds in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	649	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.24	SUCCESS	dereference failure: invalid integer address in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	649	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.25	SUCCESS	dereference failure: pointer NULL in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	650	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.26	SUCCESS	dereference failure: pointer invalid in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	650	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.27	SUCCESS	dereference failure: deallocated dynamic object in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	650	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.28	SUCCESS	dereference failure: dead object in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	650	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.29	SUCCESS	dereference failure: pointer outside object bounds in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	650	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.3	SUCCESS	dereference failure: deallocated dynamic object in a[(signed long int)((unsigned int)3 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.30	SUCCESS	dereference failure: invalid integer address in r->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	650	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.4	SUCCESS	dereference failure: dead object in a[(signed long int)((unsigned int)3 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.5	SUCCESS	dereference failure: pointer outside object bounds in a[(signed long int)((unsigned int)3 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.6	SUCCESS	dereference failure: invalid integer address in a[(signed long int)((unsigned int)3 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	641	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.7	SUCCESS	dereference failure: pointer NULL in a[(signed long int)((unsigned int)3 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.8	SUCCESS	dereference failure: pointer invalid in a[(signed long int)((unsigned int)3 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.pointer_dereference.9	SUCCESS	dereference failure: deallocated dynamic object in a[(signed long int)((unsigned int)3 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	642	mlk_poly_frombytes_c
mlk_poly_frombytes_c.undefined-shift.1	SUCCESS	shift operand is negative in (signed int)(uint16_t)t1 << 8	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	649	mlk_poly_frombytes_c
mlk_poly_frombytes_c.undefined-shift.2	SUCCESS	shift operand is negative in (signed int)t2 << 4	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	650	mlk_poly_frombytes_c
mlk_poly_tobytes_c.array_bounds.1	SUCCESS	array.coeffs dynamic object upper bound in a->coeffs[(signed long int)((unsigned int)2 * i)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	582	mlk_poly_tobytes_c
mlk_poly_tobytes_c.array_bounds.2	SUCCESS	array.coeffs dynamic object upper bound in a->coeffs[(signed long int)((unsigned int)2 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	583	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.1	SUCCESS	arithmetic overflow on unsigned * in (unsigned int)2 * i	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	582	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.10	SUCCESS	arithmetic overflow on signed to unsigned type conversion in (uint8_t)((signed int)t0 >> 8 | (signed int)t1 << 4 & 0xF0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.11	SUCCESS	arithmetic overflow on unsigned * in (unsigned int)3 * i	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.12	SUCCESS	arithmetic overflow on unsigned + in (unsigned int)3 * i + (unsigned int)2	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.13	SUCCESS	arithmetic overflow on signed to unsigned type conversion in (uint8_t)((signed int)t1 >> 4)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.14	SUCCESS	arithmetic overflow on unsigned + in i + 1u	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	576	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.2	SUCCESS	arithmetic overflow on signed to unsigned type conversion in (uint16_t)a->coeffs[(signed long int)((unsigned int)2 * i)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	582	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.3	SUCCESS	arithmetic overflow on unsigned + in (unsigned int)2 * i + (unsigned int)1	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	583	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.4	SUCCESS	arithmetic overflow on signed to unsigned type conversion in (uint16_t)a->coeffs[(signed long int)((unsigned int)2 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	583	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.5	SUCCESS	arithmetic overflow on unsigned * in (unsigned int)3 * i	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.6	SUCCESS	arithmetic overflow on signed to unsigned type conversion in (uint8_t)((signed int)t0 & 0xFF)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.7	SUCCESS	arithmetic overflow on unsigned * in (unsigned int)3 * i	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.8	SUCCESS	arithmetic overflow on unsigned + in (unsigned int)3 * i + (unsigned int)1	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.overflow.9	SUCCESS	arithmetic overflow on signed shl in (signed int)t1 << 4	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.1	SUCCESS	pointer arithmetic: pointer NULL in r + (signed long int)((unsigned int)3 * i + (unsigned int)0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.10	SUCCESS	pointer arithmetic: dead object in r + (signed long int)((unsigned int)3 * i + (unsigned int)1)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.11	SUCCESS	pointer arithmetic: pointer outside object bounds in r + (signed long int)((unsigned int)3 * i + (unsigned int)1)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.12	SUCCESS	pointer arithmetic: invalid integer address in r + (signed long int)((unsigned int)3 * i + (unsigned int)1)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.13	SUCCESS	pointer arithmetic: pointer NULL in r + (signed long int)((unsigned int)3 * i + (unsigned int)2)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.14	SUCCESS	pointer arithmetic: pointer invalid in r + (signed long int)((unsigned int)3 * i + (unsigned int)2)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.15	SUCCESS	pointer arithmetic: deallocated dynamic object in r + (signed long int)((unsigned int)3 * i + (unsigned int)2)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.16	SUCCESS	pointer arithmetic: dead object in r + (signed long int)((unsigned int)3 * i + (unsigned int)2)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.17	SUCCESS	pointer arithmetic: pointer outside object bounds in r + (signed long int)((unsigned int)3 * i + (unsigned int)2)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.18	SUCCESS	pointer arithmetic: invalid integer address in r + (signed long int)((unsigned int)3 * i + (unsigned int)2)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.2	SUCCESS	pointer arithmetic: pointer invalid in r + (signed long int)((unsigned int)3 * i + (unsigned int)0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.3	SUCCESS	pointer arithmetic: deallocated dynamic object in r + (signed long int)((unsigned int)3 * i + (unsigned int)0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
